Company Name,Supplier Type,Brand Name,Product Categories,Key Strength Sub Categories,Secondary Products,Country,Province,City,Town,Address,Primary Contact Name,Calling Number,Email,Current Status,Supplier Grade,Potential,Visited Factory?,Visit Remarks
test645,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 6450 Industry Road,Mr. Manager 645,+86 13800000645,supplier645@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 645
test646,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 6460 Industry Road,Mr. Manager 646,+86 13800000646,supplier646@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 646
test647,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 6470 Industry Road,Mr. Manager 647,+86 13800000647,supplier647@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 647
test648,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 6480 Industry Road,Mr. Manager 648,+86 13800000648,supplier648@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 648
test649,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 6490 Industry Road,Mr. Manager 649,+86 13800000649,supplier649@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 649
test650,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 6500 Industry Road,Mr. Manager 650,+86 13800000650,supplier650@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 650
test651,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 6510 Industry Road,Mr. Manager 651,+86 13800000651,supplier651@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 651
test652,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 6520 Industry Road,Mr. Manager 652,+86 13800000652,supplier652@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 652
test653,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 6530 Industry Road,Mr. Manager 653,+86 13800000653,supplier653@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 653
test654,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 6540 Industry Road,Mr. Manager 654,+86 13800000654,supplier654@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 654
test655,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 6550 Industry Road,Mr. Manager 655,+86 13800000655,supplier655@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 655
test656,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 6560 Industry Road,Mr. Manager 656,+86 13800000656,supplier656@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 656
test657,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 6570 Industry Road,Mr. Manager 657,+86 13800000657,supplier657@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 657
test658,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 6580 Industry Road,Mr. Manager 658,+86 13800000658,supplier658@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 658
test659,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 6590 Industry Road,Mr. Manager 659,+86 13800000659,supplier659@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 659
test660,Manufacturer,Yinglima Supplier 1,Machines,Band Sealer,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 6600 Industry Road,Mr. Manager 660,+86 13800000660,supplier660@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 660
test661,Trader,Yinglima Supplier 2,Food Ingredients,Citric Acid,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 6610 Industry Road,Mr. Manager 661,+86 13800000661,supplier661@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 661
test662,Manufacturer,Yinglima Supplier 3,Chemicals,Caustic Soda,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 6620 Industry Road,Mr. Manager 662,+86 13800000662,supplier662@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 662
test663,Trader,Yinglima Supplier 4,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 6630 Industry Road,Mr. Manager 663,+86 13800000663,supplier663@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 663
test664,Manufacturer,Yinglima Supplier 5,Filteration,Vacuum Packers,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 6640 Industry Road,Mr. Manager 664,+86 13800000664,supplier664@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 664
test665,Trader,Yinglima Supplier 6,Pumps,Solvents,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 6650 Industry Road,Mr. Manager 665,+86 13800000665,supplier665@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 665
test666,Manufacturer,Yinglima Supplier 7,Machines,Band Sealer,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 6660 Industry Road,Mr. Manager 666,+86 13800000666,supplier666@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 666
test667,Trader,Yinglima Supplier 8,Food Ingredients,Citric Acid,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 6670 Industry Road,Mr. Manager 667,+86 13800000667,supplier667@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 667
test668,Manufacturer,Yinglima Supplier 9,Chemicals,Caustic Soda,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 6680 Industry Road,Mr. Manager 668,+86 13800000668,supplier668@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 668
test669,Trader,Yinglima Supplier 10,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 6690 Industry Road,Mr. Manager 669,+86 13800000669,supplier669@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 669
test670,Manufacturer,Yinglima Supplier 1,Filteration,Vacuum Packers,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 6700 Industry Road,Mr. Manager 670,+86 13800000670,supplier670@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 670
test671,Trader,Yinglima Supplier 2,Pumps,Solvents,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 6710 Industry Road,Mr. Manager 671,+86 13800000671,supplier671@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 671
test672,Manufacturer,Yinglima Supplier 3,Machines,Band Sealer,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 6720 Industry Road,Mr. Manager 672,+86 13800000672,supplier672@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 672
test673,Trader,Yinglima Supplier 4,Food Ingredients,Citric Acid,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 6730 Industry Road,Mr. Manager 673,+86 13800000673,supplier673@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 673
test674,Manufacturer,Yinglima Supplier 5,Chemicals,Caustic Soda,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 6740 Industry Road,Mr. Manager 674,+86 13800000674,supplier674@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 674
test675,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 6750 Industry Road,Mr. Manager 675,+86 13800000675,supplier675@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 675
test676,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 6760 Industry Road,Mr. Manager 676,+86 13800000676,supplier676@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 676
test677,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 6770 Industry Road,Mr. Manager 677,+86 13800000677,supplier677@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 677
test678,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 6780 Industry Road,Mr. Manager 678,+86 13800000678,supplier678@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 678
test679,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 6790 Industry Road,Mr. Manager 679,+86 13800000679,supplier679@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 679
test680,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 6800 Industry Road,Mr. Manager 680,+86 13800000680,supplier680@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 680
test681,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 6810 Industry Road,Mr. Manager 681,+86 13800000681,supplier681@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 681
test682,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 6820 Industry Road,Mr. Manager 682,+86 13800000682,supplier682@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 682
test683,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 6830 Industry Road,Mr. Manager 683,+86 13800000683,supplier683@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 683
test684,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 6840 Industry Road,Mr. Manager 684,+86 13800000684,supplier684@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 684
test685,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 6850 Industry Road,Mr. Manager 685,+86 13800000685,supplier685@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 685
test686,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 6860 Industry Road,Mr. Manager 686,+86 13800000686,supplier686@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 686
test687,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 6870 Industry Road,Mr. Manager 687,+86 13800000687,supplier687@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 687
test688,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 6880 Industry Road,Mr. Manager 688,+86 13800000688,supplier688@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 688
test689,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 6890 Industry Road,Mr. Manager 689,+86 13800000689,supplier689@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 689
test690,Manufacturer,Yinglima Supplier 1,Machines,Band Sealer,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 6900 Industry Road,Mr. Manager 690,+86 13800000690,supplier690@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 690
test691,Trader,Yinglima Supplier 2,Food Ingredients,Citric Acid,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 6910 Industry Road,Mr. Manager 691,+86 13800000691,supplier691@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 691
test692,Manufacturer,Yinglima Supplier 3,Chemicals,Caustic Soda,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 6920 Industry Road,Mr. Manager 692,+86 13800000692,supplier692@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 692
test693,Trader,Yinglima Supplier 4,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 6930 Industry Road,Mr. Manager 693,+86 13800000693,supplier693@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 693
test694,Manufacturer,Yinglima Supplier 5,Filteration,Vacuum Packers,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 6940 Industry Road,Mr. Manager 694,+86 13800000694,supplier694@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 694
test695,Trader,Yinglima Supplier 6,Pumps,Solvents,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 6950 Industry Road,Mr. Manager 695,+86 13800000695,supplier695@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 695
test696,Manufacturer,Yinglima Supplier 7,Machines,Band Sealer,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 6960 Industry Road,Mr. Manager 696,+86 13800000696,supplier696@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 696
test697,Trader,Yinglima Supplier 8,Food Ingredients,Citric Acid,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 6970 Industry Road,Mr. Manager 697,+86 13800000697,supplier697@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 697
test698,Manufacturer,Yinglima Supplier 9,Chemicals,Caustic Soda,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 6980 Industry Road,Mr. Manager 698,+86 13800000698,supplier698@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 698
test699,Trader,Yinglima Supplier 10,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 6990 Industry Road,Mr. Manager 699,+86 13800000699,supplier699@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 699
test700,Manufacturer,Yinglima Supplier 1,Filteration,Vacuum Packers,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 7000 Industry Road,Mr. Manager 700,+86 13800000700,supplier700@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 700
test701,Trader,Yinglima Supplier 2,Pumps,Solvents,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 7010 Industry Road,Mr. Manager 701,+86 13800000701,supplier701@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 701
test702,Manufacturer,Yinglima Supplier 3,Machines,Band Sealer,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 7020 Industry Road,Mr. Manager 702,+86 13800000702,supplier702@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 702
test703,Trader,Yinglima Supplier 4,Food Ingredients,Citric Acid,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 7030 Industry Road,Mr. Manager 703,+86 13800000703,supplier703@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 703
test704,Manufacturer,Yinglima Supplier 5,Chemicals,Caustic Soda,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 7040 Industry Road,Mr. Manager 704,+86 13800000704,supplier704@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 704
test705,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 7050 Industry Road,Mr. Manager 705,+86 13800000705,supplier705@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 705
test706,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 7060 Industry Road,Mr. Manager 706,+86 13800000706,supplier706@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 706
test707,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 7070 Industry Road,Mr. Manager 707,+86 13800000707,supplier707@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 707
test708,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 7080 Industry Road,Mr. Manager 708,+86 13800000708,supplier708@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 708
test709,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 7090 Industry Road,Mr. Manager 709,+86 13800000709,supplier709@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 709
test710,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 7100 Industry Road,Mr. Manager 710,+86 13800000710,supplier710@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 710
test711,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 7110 Industry Road,Mr. Manager 711,+86 13800000711,supplier711@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 711
test712,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 7120 Industry Road,Mr. Manager 712,+86 13800000712,supplier712@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 712
test713,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 7130 Industry Road,Mr. Manager 713,+86 13800000713,supplier713@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 713
test714,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 7140 Industry Road,Mr. Manager 714,+86 13800000714,supplier714@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 714
test715,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 7150 Industry Road,Mr. Manager 715,+86 13800000715,supplier715@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 715
test716,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 7160 Industry Road,Mr. Manager 716,+86 13800000716,supplier716@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 716
test717,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 7170 Industry Road,Mr. Manager 717,+86 13800000717,supplier717@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 717
test718,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 7180 Industry Road,Mr. Manager 718,+86 13800000718,supplier718@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 718
test719,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 7190 Industry Road,Mr. Manager 719,+86 13800000719,supplier719@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 719
test720,Manufacturer,Yinglima Supplier 1,Machines,Band Sealer,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 7200 Industry Road,Mr. Manager 720,+86 13800000720,supplier720@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 720
test721,Trader,Yinglima Supplier 2,Food Ingredients,Citric Acid,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 7210 Industry Road,Mr. Manager 721,+86 13800000721,supplier721@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 721
